source_id,ra,dec,phot_g_mean_mag,parallax
214583030036204544,87.29002622880354,50.60704773694515,9.292266,3.8277548591038615
214749120714251648,89.20790287929663,51.546135936232886,7.8900166,1.5717860259123593
214938305433701504,88.68770889221948,51.82127158790624,9.928273,0.9379545732477779
215024209076495232,89.83627332185513,52.41880559505001,8.246091,3.253990705437215
215041663823563520,89.79831430519484,52.6016947211231,9.412366,1.6022786785361876
215069765792712192,83.3867987116438,50.08486077635697,9.807647,1.0537130633709828
215561762888292480,84.76073148363436,51.982847420331886,9.738024,1.7728139952175077
215705631407813248,86.75328781034113,52.11233628875649,9.751012,4.094030166719057
215920001815650560,87.12397455445901,52.54377233174209,9.074906,8.932991318600118
215971335264527104,87.00308744823508,52.69743611256462,8.900412,11.916100524088378
216071940578545792,89.14042394492135,53.33401248844372,7.7408996,4.100587705728701
224755780337220736,56.268084071670046,40.07952491636877,7.2406898,4.605107100496781
224813882655058048,57.188737387736055,40.19829315669217,9.8590975,2.8339978426541506
224917752144811264,55.379605584135184,39.75429638629083,9.874566,1.4950614396823707
228953475217119744,62.71634889790953,42.20948821561635,6.836287,2.108692464446418
228964985728589312,62.60442079417101,42.17392418019914,6.4711714,1.9777932520177903
229636684252796544,64.9431161097821,44.207040228562505,9.284258,6.992122965389003
230155825538546176,59.50063227678387,41.01872068790037,9.611629,1.8400536815350204
230514575568549376,61.20751777555603,42.25663988970773,9.813898,1.7100646294009092
230647307236859520,60.008244095438556,42.17970368127891,9.272439,1.8266994368708926
230742483713898624,60.323835592553216,42.394289365840116,8.934223,1.1357915157519487
231163012550657152,56.61858576687458,41.54068578267181,9.423688,0.7492786300904953
231171499405950848,56.710398022575376,41.70808750783897,8.638828,2.4206827310369907
231325637192410496,57.18033609137598,42.63266251354692,9.227666,1.050445082581398
232297261878480000,61.45170358515107,43.30161484352501,8.625357,2.7912833149304346
232647177151008256,65.00739107912571,44.51242397532078,9.900212,5.467777018842378
232923914783093248,64.61353645263223,45.16457241431132,9.871598,4.718613374726066
232994146088814592,64.50423220574413,45.60636516899487,8.175716,10.019292434640645
233093445733382656,60.996138174925214,43.98874518306112,7.6925626,7.229432182278227
233117909867531776,61.51427598656592,44.211245272923804,9.283963,2.3495562525257347
233223703502612352,62.05754974064657,44.662245912552685,7.555249,30.90507585609776
233295034320157440,61.64173023949318,44.9810460350963,9.441818,1.467130394416211
233646706239690368,62.843349163419525,45.357770041703326,9.247651,1.3668660969750555
233801634300239104,64.58963021214214,46.29115806419519,9.749701,0.9339004906317037
233951270961454720,63.330944643025695,46.49192622456196,9.748398,1.692063333944188
233980712955439360,62.29258325460448,46.33711787515023,9.133105,1.0296492853093826
235098160366627456,51.63766699123651,38.84812227207714,9.651132,1.1309520595722014
235245911538552064,51.83049951622582,39.28317178831028,9.453573,4.432204394214358
235426643762223488,49.16640457327649,38.20868556339467,9.917048,1.3259757512388333
235579682037076352,49.82997069719351,39.05518946790792,7.191979,12.836445323786371
235706400752232064,48.450550185514615,38.932738408300246,9.402603,6.681989214306521
235832878949031424,48.89517129268558,39.54079506200734,9.741647,4.8594734230979935
236474890662758528,53.873363071669125,39.16372933248715,9.34136,2.6115118833745643
236666480566155648,54.027428420996344,40.34968713140254,9.544091,4.709175926338627
236678948849728128,53.85947154717838,40.36144902334935,8.769858,4.6302745190282435
236825944108465920,52.3706810672839,40.59990224145817,7.840589,3.7891601087922813
236827455937195264,52.65853006357648,40.31788863852824,9.293793,20.993425579938428
237515475339561984,54.50088147856123,42.58273454632163,6.385166,5.321538405980071
237695619150319232,51.91448550447913,41.52909703916928,9.747989,1.3289856665227686
237761250549022080,53.048616729160884,41.801516698912984,8.869125,0.88260168458736
237918858666251520,50.95827656125813,41.587749431628446,9.678111,0.8077297077724104
238252972765052800,53.41306262277681,42.95141218018162,9.74506,1.294502793073024
238280731132956672,54.565021236453426,42.980238019088816,9.634144,1.3989783094818244
